OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500474,Sample-Routine,Water,Surface Water,2005-08-25,15:26:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704553152303500,,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500247,Sample-Routine,Water,Surface Water,2005-08-24,17:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704625152462200,"L-2410016 Received August 27, 2005",,"Stable, normal stage",Routine sample,55,USGS parameter code 82398,Composite - Multiple point samples,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.015,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500247,Sample-Routine,Water,Surface Water,2005-08-24,17:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704625152462200,"L-2410016 Received August 27, 2005",,"Stable, normal stage",Routine sample,55,USGS parameter code 82398,Composite - Multiple point samples,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.066,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500317,Sample-Routine,Water,Surface Water,2005-08-25,14:39:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704543153204300,,,"Stable, normal stage",Routine sample,55,USGS parameter code 82398,Composite - Multiple point samples,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500317,Sample-Routine,Water,Surface Water,2005-08-25,14:39:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704543153204300,,,"Stable, normal stage",Routine sample,55,USGS parameter code 82398,Composite - Multiple point samples,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500316,Sample-Routine,Water,Surface Water,2005-08-25,14:08:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704318153260200,,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500316,Sample-Routine,Water,Surface Water,2005-08-25,14:08:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704318153260200,,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500471,Sample-Routine,Water,Surface Water,2005-08-24,14:20:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704330153004900,"L-2410021 Received August 27,2005",,"Stable, normal stage",Routine sample,55,USGS parameter code 82398,Composite - Multiple point samples,Van Dorn sampler,,Nitrate,Dissolved,0.058,mg/l as N,,Accepted,,Estimated,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500471,Sample-Routine,Water,Surface Water,2005-08-24,14:20:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704330153004900,"L-2410021 Received August 27,2005",,"Stable, normal stage",Routine sample,55,USGS parameter code 82398,Composite - Multiple point samples,Van Dorn sampler,,Nitrate,Dissolved,0.257,mg/l asNO3,,Accepted,,Estimated,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500477,Sample-Routine,Water,Surface Water,2005-08-22,18:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704254152301400,"A-2380225 Sample water is Arctic ocean water influenced Lake water spec. cond.   29,000 us/cm",,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.015,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500477,Sample-Routine,Water,Surface Water,2005-08-22,18:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704254152301400,"A-2380225 Sample water is Arctic ocean water influenced Lake water spec. cond.   29,000 us/cm",,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.066,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500472,Sample-Routine,Water,Surface Water,2005-08-24,13:20:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704152152391400,"L-2410015 Received August 27, 2005",,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.014,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00500472,Sample-Routine,Water,Surface Water,2005-08-24,13:20:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704152152391400,"L-2410015 Received August 27, 2005",,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.062,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600252,Sample-Routine,Water,Surface Water,2006-08-04,15:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704727153091400,A-2220073 filter 250 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600252,Sample-Routine,Water,Surface Water,2006-08-04,15:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704727153091400,A-2220073 filter 250 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600253,Sample-Routine,Water,Surface Water,2006-08-05,13:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704330153004900,A-2220076 Filter 25 ml  Regular Sample,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,,Nitrate,Dissolved,0.019,mg/l as N,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600253,Sample-Routine,Water,Surface Water,2006-08-05,13:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704330153004900,A-2220076 Filter 25 ml  Regular Sample,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,,Nitrate,Dissolved,0.084,mg/l asNO3,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600260,Sample-Routine,Water,Surface Water,2006-08-04,15:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704853153023800,A-2220074 Filter 25 ml,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600260,Sample-Routine,Water,Surface Water,2006-08-04,15:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704853153023800,A-2220074 Filter 25 ml,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600245,Sample-Routine,Water,Surface Water,2006-08-03,11:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704819152572000,A-2220066 100 mL filter,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600245,Sample-Routine,Water,Surface Water,2006-08-03,11:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704819152572000,A-2220066 100 mL filter,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600254,Sample-Routine,Water,Surface Water,2006-08-05,13:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704152152391400,A-2220078 Filter 300 ml L-2220078 X = SCH taken from sample,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600254,Sample-Routine,Water,Surface Water,2006-08-05,13:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704152152391400,A-2220078 Filter 300 ml L-2220078 X = SCH taken from sample,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600258,Sample-Routine,Water,Surface Water,2006-08-04,16:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704027152471000,A-2220075 Filter 250 ml,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600258,Sample-Routine,Water,Surface Water,2006-08-04,16:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704027152471000,A-2220075 Filter 250 ml,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600246,Sample-Routine,Water,Surface Water,2006-08-03,12:40:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704625152462200,A-2220067 filter 300 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600246,Sample-Routine,Water,Surface Water,2006-08-03,12:40:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704625152462200,A-2220067 filter 300 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600250,Sample-Routine,Water,Surface Water,2006-08-04,13:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704318153260200,A-2220071 filter 500 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600250,Sample-Routine,Water,Surface Water,2006-08-04,13:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704318153260200,A-2220071 filter 500 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600257,Quality Control Sample-Field Replicate,Water,Surface Water,2006-08-05,15:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704816152171700,A-2220081 Filter 50 ml      Regular sample  Regular Sample,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600257,Quality Control Sample-Field Replicate,Water,Surface Water,2006-08-05,15:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704816152171700,A-2220081 Filter 50 ml      Regular sample  Regular Sample,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600256,Sample-Routine,Water,Surface Water,2006-08-05,15:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-705012152211800,"A-2200074 Filter 50 ml L-2200074 Changed time from 1500 per dist (Solin) 8/23/06, dm.",,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.012,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600256,Sample-Routine,Water,Surface Water,2006-08-05,15:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-705012152211800,"A-2200074 Filter 50 ml L-2200074 Changed time from 1500 per dist (Solin) 8/23/06, dm.",,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.053,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600249,Sample-Routine,Water,Surface Water,2006-08-03,14:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704254152301400,A-2220070 filter 100 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600249,Sample-Routine,Water,Surface Water,2006-08-03,14:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704254152301400,A-2220070 filter 100 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600255,Sample-Routine,Water,Surface Water,2006-08-05,14:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704705152215100,A-2220080 Filter 250 ml,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600255,Sample-Routine,Water,Surface Water,2006-08-05,14:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704705152215100,A-2220080 Filter 250 ml,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600247,Sample-Routine,Water,Surface Water,2006-08-03,13:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704553152303500,A-2220068 filter 150 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600247,Sample-Routine,Water,Surface Water,2006-08-03,13:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704553152303500,A-2220068 filter 150 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600259,Sample-Routine,Water,Surface Water,2006-08-05,14:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704638152293000,A-2220079 Filter 200 ml L-2220079 X = Station ID on sample = 704638152293000,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600259,Sample-Routine,Water,Surface Water,2006-08-05,14:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704638152293000,A-2220079 Filter 200 ml L-2220079 X = Station ID on sample = 704638152293000,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600248,Sample-Routine,Water,Surface Water,2006-08-03,14:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704918152265600,A-2220069 filter 100 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.016,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.00600248,Sample-Routine,Water,Surface Water,2006-08-03,14:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-704918152265600,A-2220069 filter 100 mL,,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.071,mg/l asNO3,,NWIS
