OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701165,Sample-Routine,Water,Surface Water,1977-07-27,15:40:00,AKDT,,,,,,,,,,,,,USGS-704654153583000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,102,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701180,Sample-Routine,Water,Surface Water,1977-08-02,17:30:00,AKDT,,,,,,,,,,,,,USGS-705000153321200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,62,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700393,Sample-Routine,Water,Surface Water,1977-09-09,19:30:00,AKDT,,,,,,,,,,,,,USGS-15830000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,66,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700391,Sample-Routine,Water,Surface Water,1977-06-20,12:30:00,AKDT,,,,,,,,,,,,,USGS-15830000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,39,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700387,Sample-Routine,Water,Surface Water,1977-06-13,14:00:00,AKDT,,,,,,,,,,,,,USGS-15830000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,34,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701181,Sample-Routine,Water,Surface Water,1977-07-30,15:20:00,AKDT,,,,,,,,,,,,,USGS-705012152211800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,50,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700384,Sample-Routine,Water,Surface Water,1977-06-10,15:00:00,AKDT,,,,,,,,,,,,,USGS-15830000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,35,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700459,Sample-Routine,Water,Surface Water,1977-09-06,12:25:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,66,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700443,Sample-Routine,Water,Surface Water,1977-08-21,12:00:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,66,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700431,Sample-Routine,Water,Surface Water,1977-08-11,14:45:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,75,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700449,Sample-Routine,Water,Surface Water,1977-08-27,12:45:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,62,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700944,Sample-Routine,Water,Surface Water,1977-08-05,11:10:00,AKDT,,,,,,,,,,,,,USGS-692326152004200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,48,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700418,Sample-Routine,Water,Surface Water,1977-07-29,22:50:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,74,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700455,Sample-Routine,Water,Surface Water,1977-09-02,12:15:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,66,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700371,Sample-Routine,Water,Surface Water,1977-06-23,13:00:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,38,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701171,Sample-Routine,Water,Surface Water,1977-07-14,19:20:00,AKDT,,,,2,feet,,,,,,,,USGS-704727157291800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,11,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700367,Sample-Routine,Water,Surface Water,1977-06-17,16:30:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,30,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701137,Sample-Routine,Water,Surface Water,1977-07-20,22:00:00,AKDT,,,,,,,,,,,,,USGS-703802157255300,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,11,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700366,Sample-Routine,Water,Surface Water,1977-06-16,12:00:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,28,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700370,Sample-Routine,Water,Surface Water,1977-06-20,14:50:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,34,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700961,Sample-Routine,Water,Surface Water,1977-07-19,16:25:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-693610157245700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,110,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700376,Sample-Routine,Water,Surface Water,1977-08-10,15:30:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,80,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701062,Sample-Routine,Water,Surface Water,1977-08-01,17:15:00,AKDT,,,,,,,,,,,,,USGS-701754154163000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,82,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701015,Sample-Routine,Water,Surface Water,1977-08-01,12:55:00,AKDT,,,,,,,,,,,,,USGS-700330153290000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,68,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701075,Sample-Routine,Water,Surface Water,1977-07-31,18:10:00,AKDT,,,,,,,,,,,,,USGS-702148153394800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,80,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700978,Sample-Routine,Water,Surface Water,1977-08-03,10:20:00,AKDT,,,,,,,,,,,,,USGS-695136153370000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,35,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701000,Sample-Routine,Water,Surface Water,1977-08-01,12:25:00,AKDT,,,,,,,,,,,,,USGS-695912154040000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,34,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701003,Sample-Routine,Water,Surface Water,1977-08-01,12:35:00,AKDT,,,,,,,,,,,,,USGS-700036153543600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,25,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701093,Sample-Routine,Water,Surface Water,1977-08-02,12:35:00,AKDT,,,,,,,,,,,,,USGS-702800154241200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,78,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701097,Sample-Routine,Water,Surface Water,1977-08-02,12:40:00,AKDT,,,,,,,,,,,,,USGS-702900154222400,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,65,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701035,Sample-Routine,Water,Surface Water,1977-08-01,17:05:00,AKDT,,,,,,,,,,,,,USGS-700942154140000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,48,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701010,Sample-Routine,Water,Surface Water,1977-08-01,12:45:00,AKDT,,,,,,,,,,,,,USGS-700054153391200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,51,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700974,Sample-Routine,Water,Surface Water,1977-07-19,21:15:00,AKDT,,,,,,,,,,,,,USGS-694616157451000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,118,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701050,Sample-Routine,Water,Surface Water,1977-07-19,21:45:00,AKDT,,,,,,,,,,,,,USGS-701331157532800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,11,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700962,Sample-Routine,Water,Surface Water,1977-07-19,17:15:00,AKDT,,,,,,,,,,,,,USGS-693654157412500,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,20,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700965,Sample-Routine,Water,Surface Water,1977-07-19,19:30:00,AKDT,,,,,,,,,,,,,USGS-693843157522000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,15,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700973,Sample-Routine,Water,Surface Water,1977-07-19,20:30:00,AKDT,,,,,,,,,,,,,USGS-694615157494700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,30,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700941,Sample-Routine,Water,Surface Water,1977-07-19,12:00:00,AKDT,,,,,,,,,,,,,USGS-691954156025500,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,98,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700953,Sample-Routine,Water,Surface Water,1977-07-19,14:55:00,AKDT,,,,2,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-692915156032500,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,43,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700950,Sample-Routine,Water,Surface Water,1977-07-19,13:55:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-692828156141600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,74,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700436,Sample-Routine,Water,Surface Water,1977-08-16,11:00:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,75,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700397,Sample-Routine,Water,Surface Water,1977-06-15,18:45:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,28,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700412,Sample-Routine,Water,Surface Water,1977-07-23,13:45:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,68,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700422,Sample-Routine,Water,Surface Water,1977-08-02,22:10:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,81,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700433,Sample-Routine,Water,Surface Water,1977-08-13,12:30:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,67,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700399,Sample-Routine,Water,Surface Water,1977-06-17,14:30:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,31,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700429,Sample-Routine,Water,Surface Water,1977-08-09,11:55:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,77,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700442,Sample-Routine,Water,Surface Water,1977-08-20,12:15:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,69,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700396,Sample-Routine,Water,Surface Water,1977-06-12,15:30:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,24,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700417,Sample-Routine,Water,Surface Water,1977-07-28,22:30:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,75,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700472,Sample-Routine,Water,Surface Water,1977-08-22,16:00:00,AKDT,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,84,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97800580,Sample-Routine,Water,Surface Water,1977-11-17,13:00:00,AKST,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,95,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700466,Sample-Routine,Water,Surface Water,1977-02-17,14:00:00,AKST,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,172,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701056,Sample-Routine,Water,Surface Water,1977-07-31,12:30:00,AKDT,,,,,,,,,,,,,USGS-701642152484800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,74,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700398,Sample-Routine,Water,Surface Water,1977-06-16,17:00:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,32,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700452,Sample-Routine,Water,Surface Water,1977-08-30,10:45:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,66,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700439,Sample-Routine,Water,Surface Water,1977-08-17,12:00:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,72,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700432,Sample-Routine,Water,Surface Water,1977-08-12,22:00:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,71,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700444,Sample-Routine,Water,Surface Water,1977-08-22,12:30:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,65,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701130,Sample-Routine,Water,Surface Water,1977-07-20,21:05:00,AKDT,,,,,,,,,,,,,USGS-703610156532900,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,7,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701169,Sample-Routine,Water,Surface Water,1977-07-09,19:45:00,AKDT,,,,3.2,feet,,,,,,,,USGS-704721156495000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,5,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701138,Sample-Routine,Water,Surface Water,1977-07-20,20:20:00,AKDT,,,,,,,,,,,,,USGS-703825156541900,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,10,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701064,Sample-Routine,Water,Surface Water,1977-07-23,17:15:00,AKDT,,,,,,,,,,,,,USGS-701823156181300,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,18,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701157,Sample-Routine,Water,Surface Water,1977-07-24,12:15:00,AKDT,,,,,,,,,,,,,USGS-704448156061800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,25,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701198,Sample-Routine,Water,Surface Water,1977-07-24,12:05:00,AKDT,,,,,,,,,,,,,USGS-705618156201200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,72,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701063,Sample-Routine,Water,Surface Water,1977-07-09,23:30:00,AKDT,,,,,,,,,,,,,USGS-701823156181300,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,16,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701133,Sample-Routine,Water,Surface Water,1977-07-24,09:30:00,AKDT,,,,,,,,,,,,,USGS-703650156344800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,15,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701170,Sample-Routine,Water,Surface Water,1977-07-24,10:20:00,AKDT,,,,,,,,,,,,,USGS-704721156495000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,7,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701143,Sample-Routine,Water,Surface Water,1977-07-17,12:30:00,AKDT,,,,,,,,,,,,,USGS-704038156412000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,25,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701190,Sample-Routine,Water,Surface Water,1977-07-17,15:05:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-705404156381200,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,11,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701132,Sample-Routine,Water,Surface Water,1977-07-09,21:30:00,AKDT,,,,,,,,,,,,,USGS-703650156344800,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,10,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
