OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AK,USGS Alaska Water Science Center,USGS-703405157311000,MEADE R 2 MI BL NIGISAKTUVIK R NR ATKASUK AK,Stream,,19060203,,,,,70.56759760000000,-157.5228085000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703420155130000,CHIPP R NR LONELY AK,Stream,,19060206,,,,,70.57181308000000,-155.2199856000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703545154341800,UNNAMED LK W OF TESHEKPUK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.59543329000000,-154.5749625000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703606153300000,TESHEKPUK LK CENTER NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.60128500000000,-153.5032634000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703610156532900,UNNAMED LK 5.5 MI W OF OKPIKSAK R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.60233640000000,-156.8947493000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703650156344800,UNNAMED LK NR OKPIKSAK R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.61345480000000,-156.5833577000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703802157255300,UNNAMED LK 1 MI NW OF MEADE R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.63343530000000,-157.4347630000000,63360,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703812155221800,UNNAMED LK E OF CHIPP R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.63625599000000,-155.3750072000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-703825156541900,UNNAMED LK 6 MI W OF OKPIKSAK R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.63983720000000,-156.9086449000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704038156412000,OKPIKSAK R NR ATKASUK AK,Stream,,19060203,,,,,70.67678780000000,-156.6922592000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704135155270000,CHIPP R NR BARROW AK,Stream,,19060206,,,,,70.69264450000000,-155.4533556000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704136157593600,INARU R 9 MI E OF LK TUVAK NR ATKASUK AK,Stream,,19060203,,,,,70.69286698000000,-157.9967338000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704200154581000,UNNAMED LK 1.5 MI E OF ALAKTAK R NR LONELY AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.69959560000000,-154.9727794000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704426155033800,ALAKTAK R NR LONELY AK,Stream,,19060206,,,,,70.74015117000000,-155.0639028000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704430155000000,UNNAMED LK NR ALAKTAK NR SMITH BAY NR LONELY AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.74126270000000,-155.0033449000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704448156061800,UNNAMED LK SE OF EKALGRUAK LK NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.74624400000000,-156.1083793000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704455154251200,IKPIKPUK R NR SMITH BAY NR LONELY AK,Stream,,19060204,,,,,70.74821670000000,-154.4233292000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704510157455700,UNNAMED LK NR INARU R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.75231970000000,-157.7692370000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704545157130200,INARU R BL KUCHEAK C NR BARROW AK,Stream,,19060203,,,,,70.76205569000000,-157.2206147000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704642155460000,UNNAMED LK 4 MI S OF ADMIRALTY BAY NR BARROW AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.77791770000000,-155.7700478000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704654153583000,IMAKRUAK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.78128250000000,-153.9783208000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704710157310200,UNNAMED LK NR SKULL CLIFF NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.78566030000000,-157.5206247000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704721156495000,UNNAMED LK S OF INARU R NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.78873230000000,-156.8339466000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704727157291800,UNNAMED LK S OF SKULL CLIFF NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.79038340000000,-157.4917357000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704836153463600,UNNAMED LK NR NALUAKRUK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.80962070000000,-153.7799867000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704900153223000,OKALIK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.81629540000000,-153.3783120000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-704912156313600,MEADE R AT DELTA NR BARROW AK,Stream,,19060203,,,,,70.81957300000000,-156.5300600000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705000153321200,NALUAKRUK LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.83295960000000,-153.5399863000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705012152211800,UNNAMED LK NR CAPE HALKETT NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.83631629000000,-152.3582850000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705055157374800,UNNAMED LK NR TUAPAKTUSHAK C NR ATKASUK AK,"Lake, Reservoir, Impoundment",,19060202,,,,,70.84816000000000,-157.6334170000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705100153180000,SMITH R NR LONELY AK,Stream,,19060204,,,,,70.84963130000000,-153.3033170000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705158157062700,NIKLAVIK C NR ATKASUK AK,Stream,,19060203,,,,,70.86567250000000,-157.1109083000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705212153455400,UNNAMED LK S OF POINT MCLEOD NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.86962320000000,-153.7683330000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705225155043200,UNNAMED LK E OF ADMIRALTY BAY NR LONELY AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.87321060000000,-155.0789295000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705328156464200,INARU R BL NIKLAVIK C NR BARROW AK,Stream,,19060203,,,,,70.89068100000000,-156.7817406000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705404156381200,INARU R NR EKALGRUAK LK NR BARROW AK,Stream,,19060203,,,,,70.90068430000000,-156.6400740000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705529157202400,UNNAMED LK NR SKULL CLIFF NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,70.92428020000000,-157.3434220000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705545157112000,TRACTOR LK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.92872830000000,-157.1923093000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705553154403800,UNNAMED LK W OF SMITH BAY NR LONELY AK,"Lake, Reservoir, Impoundment",,19060204,,,,,70.93099760000000,-154.6805926000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705601154490000,UNNAMED LK S OF SINCLAIR LK NR LONELY AK,"Lake, Reservoir, Impoundment",,19060206,,,,,70.93321680000000,-154.8200425000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705618156201200,UNNAMED LK E OF EKALGRUAK LK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.93791320000000,-156.3400808000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-705754156224200,EKALGRUAK LK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060203,,,,,70.96458000000000,-156.3817520000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-710329156354000,UNNAMED LK W OF LK SUNGOVOAK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060203,,,,,71.05763410000000,-156.5978780000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-710535156232200,UNNAMED LK E OF LK SUNGOVOAK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.09263910000000,-156.3928856000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-710545157040000,WALAKPA R NR BARROW AK,Stream,,19060202,,,,,71.09540330000000,-157.0701145000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-710746156312400,LK SUNGOVOAK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.12902650000000,-156.5267797000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711009155390000,UNNAMED LK S OF KACHIKSUK BLUFFS NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.16876509000000,-155.6534436000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711017155531200,UNNAMED C TR TO ROSS BAY NR BARROW AK,Stream,,19060202,,,,,71.17098277000000,-155.8901122000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711045156290000,AVAK C AB SIKULIK LK NR BARROW AK,Stream,,19060202,,,,,71.17875089000000,-156.4867885000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711328156182100,UNNAMED LK 3 MI S OF BM GOON NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.22403280000000,-156.3092962000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711345156380000,IKROAVIK LK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.22874960000000,-156.6367970000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711415156213000,UNNAMED LK 3 MI SW OF BM GOON NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.23708780000000,-156.3617986000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711419156221400,UNNAMED LK 2 MI E OF MAYOEAK R NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.23819870000000,-156.3740210000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711422156462400,EMIAKSOUN LK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.23902520000000,-156.7768020000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711626156292800,UNNAMED LK NR TEKEGAKROK POINT NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.27347527000000,-156.4945813000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-711945156390000,IMIKPUK LK NR BARROW AK,"Lake, Reservoir, Impoundment",,19060202,,,,,71.32875149000000,-156.6534784000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,185,,,,,,,,,,NWIS
